artwork_id,title,artist_id,art_type,year,image_url,description,museum_id,medium,dimensions,museum_page_url,on_view,highlight
artwork_0000436,Fountain of Neptune,john-singer-sargent,painting,1902,"https://www.artic.edu/iiif/2/15339910-f650-d1ff-2044-1fda9d447574/full/843,/0/default.jpg","Best known for his society portraits, John Singer Sargent was likewise adept at landscapes and architectural studies, practices that he increasingly pursued after 1900 in both oil and watercolor. Fountain of Neptune depicts a portion of the famous 16th-century fountain in the Piazza della Signoria in Florence. Painting his composition on site, en plein air, Sargent chose an up-close, truncated view of the sculpture, focusing not on the god of Neptune, but on the twisting, muscular bodies of other bronze figures adorning the fountain. The play of light on intricate surfaces of architecture and decoration is the composition’s principal subject.",the-art-institute-of-chicago-us,Oil on board,57.2 × 47.6 cm (22 1/2 × 18 3/4 in.),https://www.artic.edu/artworks/145906,TRUE,FALSE
artwork_0000437,Rehearsal of the Pasdeloup Orchestra at the Cirque d'Hiver,john-singer-sargent,painting,1879,"https://www.artic.edu/iiif/2/f7ef1f0f-c5c9-6794-9283-2e7ebcde95cd/full/843,/0/default.jpg","Free rehearsals of the classical concerts conducted by Jules-Étienne Pasdeloup were a popular event in late- 19th-century Paris. John Singer Sargent attended the performances, drawing inspiration from the “odd picturesqueness”—as a fellow artist put it—of the steep view from the upper seats. This composition shows Sargent’s perceptive use of Impressionist techniques to depict modern, urban subjects. He employed thin, abbreviated brushstrokes to capture the rich atmosphere and graphic qualities of the amphitheater’s architecture, the musicians, their sheet music and instruments, and the circus performers gathered in the foreground.",the-art-institute-of-chicago-us,Oil on canvas,93 × 73 cm (36 5/8 × 28 3/4 in.),https://www.artic.edu/artworks/121628,TRUE,FALSE
artwork_0000438,Mrs. Charles Deering (Marion Denison Whipple),john-singer-sargent,painting,1888,"https://www.artic.edu/iiif/2/60d5826b-aaa0-68ba-9d6c-fc0bc55c2227/full/843,/0/default.jpg","The sitter was the wife of Charles Deering, Chicago businessman, important benefactor of the Art Institute, and lifelong friend and patron of artist John Singer Sargent. In this half-length portrait, the painter depicted Marion Deering seated with her right arm resting on a chairback, her eyes engaging the viewer. Sargent rendered her face and hand with a high degree of finish, skills he had fine-tuned in the 1870s while a student in Paris. The broader handling of paint in her dress and its lace embellishments signals Sargent’s facility with the tactile and expressive possibilities of paint. Indeed, in the mid-1880s, Sargent not only worked in portraiture, but also experimented with the themes and vocabularies of Impressionism.",the-art-institute-of-chicago-us,Oil on canvas,71.1 × 61 cm (28 × 24 in.),https://www.artic.edu/artworks/159722,TRUE,FALSE
artwork_0000439,Study of Two Bedouins,john-singer-sargent,painting,1905,"https://www.artic.edu/iiif/2/8bc3f527-bd34-f951-5618-3500dd2ac665/full/843,/0/default.jpg",,the-art-institute-of-chicago-us,Oil on canvas,46.7 × 39.1 cm (18 3/8 × 15 3/8 in.),https://www.artic.edu/artworks/145808,FALSE,FALSE
artwork_0000440,Water Carriers on the Nile,john-singer-sargent,painting,1891,"https://www.artic.edu/iiif/2/ffcef98d-6d38-dc75-65e6-cdff009f883c/full/843,/0/default.jpg",,the-art-institute-of-chicago-us,Oil on canvas,54.3 × 65.4 cm (21 3/8 × 25 3/4 in.),https://www.artic.edu/artworks/22153,FALSE,FALSE
artwork_0000441,"Three Boats in Harbor, San Vigilio",john-singer-sargent,painting,1913,"https://www.artic.edu/iiif/2/57babddc-d879-16e5-5fb6-ea83ff05f21a/full/843,/0/default.jpg","John Singer Sargent dedicated much effort to painting outdoors—a pursuit he thoroughly enjoyed—especially after 1907, when he stepped away from more time-consuming portraiture commissions. This canvas was painted on the shore of Lake Garda in Italy, where he traveled with friends and family in 1913. Sargent skillfully manipulated thick and thin applications of pigment to evoke rugged rock, reflective waters, fishing boats, and silhouetted figures, producing an airy and dynamic composition.",the-art-institute-of-chicago-us,Oil on canvas,55.9 × 71.1 cm (22 × 28 in.),https://www.artic.edu/artworks/240975,TRUE,FALSE
artwork_0000442,Syrian Goats,john-singer-sargent,painting,1905,"https://www.artic.edu/iiif/2/76558ea3-64d4-2c8b-983b-a2516ab0df7a/full/843,/0/default.jpg","During a visit to the Middle East in 1905–6, John Singer Sargent painted this study of a rocky, sun-drenched pasture, featuring a herd of goats and a single figure at top left. The trip included stays in what is now Syria and Jordan as well as Jerusalem. The artist traveled to the region in search of subject matter for a different kind of project: a long-term and large-scale mural commission. Sargent nevertheless found time for landscape painting during the trip and thereafter focused with new energy on such vibrant depictions of the natural world.",the-art-institute-of-chicago-us,Oil on canvas,55.9 × 71.2 cm (22 × 28 in.),https://www.artic.edu/artworks/240973,FALSE,FALSE
artwork_0000443,Under the Cypress Trees at Corfu,john-singer-sargent,painting,1909,"https://www.artic.edu/iiif/2/0ecffa20-c6fd-84be-7ac6-3bf5e4373f2e/full/843,/0/default.jpg",,the-art-institute-of-chicago-us,Oil on canvas,74.9 × 94 cm (29 1/2 × 37 in.),https://www.artic.edu/artworks/234960,FALSE,FALSE
artwork_0000444,Adeline Ravoux,vincent-van-gogh,painting,1890,https://openaccess-cdn.clevelandart.org/1958.31/1958.31_web.jpg,"In May 1890, Vincent van Gogh arrived in Auvers, a small town north of Paris, where he rented a room at the inn of Arthur Ravoux. This portrait, completed during the last months of the artist’s life, depicts Ravoux’s 13-year-old daughter, Adeline. Van Gogh wrote that rather than photographic resemblance, he wanted his portraits to convey the “impassioned aspects” of contemporary life through the “modern taste for color.”",the-cleveland-museum-of-art-cleveland-us,oil on fabric,Framed: 72.5 x 73.5 x 8.5 cm (28 9/16 x 28 15/16 x 3 3/8 in.); Unframed: 50.2 x 50.5 cm (19 3/4 x 19 7/8 in.),https://clevelandart.org/art/1958.31,TRUE,FALSE
artwork_0000445,The Large Plane Trees (Road Menders at Saint-Rémy),vincent-van-gogh,painting,1889,https://openaccess-cdn.clevelandart.org/1947.209/1947.209_web.jpg,"Like Two Poplars in the Alpilles near Saint-Rémy (on view nearby), Vincent van Gogh painted this autumnal landscape while living in a psychiatric hospital near Saint-Rémy in southern France where he was treated for severe depression. Understanding that painting from nature eased his symptoms, Van Gogh’s physician permitted the artist to paint landscapes outside. Van Gogh described this painting in a letter to his brother Theo: “The last study I did is a view of the village, where they were at work under some enormous plane trees—repairing the pavements. . . . There are heaps of sand, stones, and the gigantic trunks—the leaves yellowing and here and there you can get a glimpse of a house front and small figures.”",the-cleveland-museum-of-art-cleveland-us,oil on fabric,Framed: 104.5 x 124.5 x 7.6 cm (41 1/8 x 49 x 3 in.); Unframed: 73.4 x 91.8 cm (28 7/8 x 36 1/8 in.),https://clevelandart.org/art/1947.209,TRUE,FALSE
artwork_0000446,Two Poplars in the Alpilles near Saint-Rémy,vincent-van-gogh,painting,1889,https://openaccess-cdn.clevelandart.org/1958.32/1958.32_web.jpg,"Vincent van Gogh painted this autumnal landscape while interned at a psychiatric hospital near Saint-Rémy in southern France. Although initially restricted to painting in his room, he soon resumed working outdoors. This painting reveals the full power of his mature style. Trees twist and lean against a darkening sky, while the intense colors applied with charged brushstrokes convey his emotional reaction to the subject.",the-cleveland-museum-of-art-cleveland-us,oil on fabric,Framed: 81 x 66.7 x 7.3 cm (31 7/8 x 26 1/4 x 2 7/8 in.); Unframed: 61.6 x 45.7 cm (24 1/4 x 18 in.),https://clevelandart.org/art/1958.32,TRUE,FALSE
artwork_0000447,The Red Kerchief,claude-monet,painting,1868,https://openaccess-cdn.clevelandart.org/1958.39/1958.39_web.jpg,"This painting depicts Monet's first wife, Camille, outside on a snowy day passing by the French doors of their home at Argenteuil. Her face is rendered in a radically bold Impressionist technique of mere daubs of paint quickly applied, just as the snow and trees are defined by broad, broken strokes of pure white and green.",the-cleveland-museum-of-art-cleveland-us,oil on fabric,Framed: 128.3 x 105.7 x 14.6 cm (50 1/2 x 41 5/8 x 5 3/4 in.); Unframed: 99 x 79.8 cm (39 x 31 7/16 in.),https://clevelandart.org/art/1958.39,TRUE,FALSE
artwork_0000448,Water Lilies (Agapanthus),claude-monet,painting,1915,https://openaccess-cdn.clevelandart.org/1960.81/1960.81_web.jpg,"A skilled horticulturalist as well as an artist, Claude Monet spent the last 30 years of his life painting the private garden he designed and helped cultivate at his home in Giverny in northern France. The resultant canvases are notable for their varied motifs, formats, and sizes. Monumental in scale, this rendering of his water lily pond focuses on the momentary effects of sunlight as it both penetrates and reflects off its shimmering surface. By zeroing in on the water and omitting its horizon and surrounding banks, Monet infers a limitless expanse—a perception amplified by the painting’s vast horizontal format that fills the viewer’s field of vision.",the-cleveland-museum-of-art-cleveland-us,oil on canvas,Framed: 204.9 x 430.3 x 6 cm (80 11/16 x 169 7/16 x 2 3/8 in.); Unframed: 201.3 x 425.6 cm (79 1/4 x 167 9/16 in.),https://clevelandart.org/art/1960.81,TRUE,FALSE
artwork_0000449,Spring Flowers,claude-monet,painting,1864,https://openaccess-cdn.clevelandart.org/1953.155/1953.155_web.jpg,"This early work reveal's Monet's fascination with capturing the transitory effects that became the primary focus of his later innovations. Painted with almost scientific accuracy, this still life has a freshness and immediacy derived partly from its composition. Isolated against a dark background, the fully mature peonies, potted hydrangeas, and basketed lilacs spill downward and outward from the geraniums at the rear. At the same time, Monet's energetic brushwork conveys the sparkling play of light on leaves and petals.",the-cleveland-museum-of-art-cleveland-us,oil on fabric,Framed: 144.5 x 117.2 x 12.1 cm (56 7/8 x 46 1/8 x 4 3/4 in.); Unframed: 116.8 x 90.5 cm (46 x 35 5/8 in.),https://clevelandart.org/art/1953.155,TRUE,FALSE
artwork_0000450,Gardener's House at Antibes,claude-monet,painting,1888,https://openaccess-cdn.clevelandart.org/1916.1044/1916.1044_web.jpg,"In 1888, Claude Monet spent four months in Antibes, a city in southeastern France on the Mediterranean coast, to derive inspiration for painting. Although his visit was occasionally challenged by strong winds that threatened to knock over his easel, the artist was able to complete nearly 40 works. This especially vibrant canvas is a depiction of a gardener’s house set against the sea and the distant Alps. Monet portrays intense midday light through thickly applied paint in bright colors that evoke the region’s sun-drenched climate. Small daubs of green on the slender trees framing the house suggest the onset of spring.",the-cleveland-museum-of-art-cleveland-us,oil on fabric,Framed: 91.1 x 118.4 x 13.7 cm (35 7/8 x 46 5/8 x 5 3/8 in.); Unframed: 66.3 x 93 cm (26 1/8 x 36 5/8 in.),https://clevelandart.org/art/1916.1044,FALSE,FALSE
